GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,GENE_NAME
105372487,19,31339235,31393997,196,24,633210,1.0778,0.14055,LOC105372487
100507527,19,31578189,31603550,103,8,632346,-1.1837,0.8817299999999999,THEG5
22847,19,32335608,32397667,212,35,634047,2.1345,0.0164,ZNF507
147991,19,32395749,32495893,341,41,621763,3.4384,0.00029253,DPY19L3
9141,19,32571170,32597452,120,22,592445,0.33521,0.36873,PDCD5
84079,19,32587001,32685196,679,33,626067,-0.54499,0.70712,ANKRD27
390916,19,32656296,32723796,353,43,628538,0.8513,0.1973,NUDT19
388531,19,32665407,32688300,140,26,630166,0.39826,0.34521999999999997,RGS9BP
91646,19,32709773,32837415,467,36,630813,1.2638,0.10315,TDRD12
11136,19,32820511,32880167,330,29,630366,1.9412,0.026119,SLC7A9
84902,19,32868998,32982029,650,35,635576,0.75885,0.22396999999999997,CEP89
91442,19,32962217,32987495,131,32,632982,0.30846,0.37887,C19orf40
85415,19,32968592,33074918,557,48,633667,1.6553,0.04893,RHPN2
55094,19,33070880,33140412,278,20,624366,2.977,0.0014554,GPATCH1
126248,19,33122029,33185799,283,37,626183,2.4171,0.0078233,WDR88
4037,19,33184693,33218867,155,35,621610,2.3227,0.010098000000000001,LRP3
56301,19,33198664,33235850,178,51,624884,2.1402,0.016169,SLC7A10
1050,19,33289934,33312564,81,15,639028,0.43916000000000005,0.33027,CEBPA
1054,19,33363669,33392686,126,23,627152,2.0101,0.022209,CEBPG
5184,19,33376949,33531893,862,50,636651,1.7408,0.040858,PEPD
64377,19,33611955,33783509,884,121,626791,3.0883,0.0010066,CHST8
79047,19,33786846,33825761,147,40,625294,1.8673,0.030927,KCTD15
26065,19,34162447,34239515,286,25,631917,-0.1721,0.5683199999999999,LSM14A
9710,19,34244551,34365566,416,44,618532,1.4493,0.07362,KIAA0355
2821,19,34349592,34412413,219,45,619999,0.30055,0.38188,GPI
84306,19,34394398,34436168,126,31,621501,0.91204,0.18087,PDCD2L
10054,19,34418176,34479893,210,38,614715,0.89349,0.1858,UBA2
126374,19,34471901,34519133,221,52,614330,1.1843,0.11814000000000001,WTIP
284402,19,34566740,34685731,651,49,628984,-0.36591999999999997,0.64279,SCGB2B2
55900,19,34667639,34696397,141,20,641473,-1.4648,0.9285100000000001,ZNF302
339318,19,34723316,34752872,105,26,629965,-1.1478,0.8744700000000001,ZNF181
148103,19,34748074,34783229,114,28,616194,-0.42895,0.66602,ZNF599
90075,19,34916903,34955172,186,17,625598,1.9096,0.028089,ZNF30
126375,19,34946354,34974282,139,26,634847,1.8451,0.032510000000000004,ZNF792
57655,19,34984784,35036471,240,37,629680,0.042616,0.483,GRAMD1A
6324,19,35020688,35050449,111,27,621773,-0.53337,0.70311,SCN1B
3249,19,35030506,35076577,201,36,635036,0.62874,0.26476,HPN
105372378,19,35032534,35065066,137,37,628391,0.7013199999999999,0.24155,LOC105372378
5349,19,35105816,35134324,139,20,633381,-0.12300000000000001,0.54895,FXYD3
163175,19,35114513,35149451,144,22,623705,-1.188,0.88259,LGI4
5348,19,35128789,35153055,81,22,616141,-1.5957,0.9447200000000001,FXYD1
53822,19,35133250,35164302,116,39,619424,-0.80195,0.78871,FXYD7
53827,19,35144716,35179885,202,35,633279,-0.44598000000000004,0.67219,FXYD5
148109,19,35214801,35238725,156,28,629969,-1.4033,0.9197299999999999,FAM187B
51599,19,35238656,35277964,158,28,635610,-1.689,0.95439,LSR
7392,19,35258993,35289815,124,20,632372,-0.8602799999999999,0.80518,USF2
57817,19,35272507,35295143,104,23,627250,-0.32279,0.62657,HAMP
4099,19,35282086,35323807,172,50,615302,0.15453,0.4386,MAG
933,19,35319166,35357361,207,64,627516,0.32425,0.37287,CD22
2864,19,35341542,35362464,128,40,623616,1.153,0.12445,FFAR1
2865,19,35348209,35370489,113,42,587136,1.7196,0.042753,FFAR3
105372382,19,35437902,35458862,106,32,637356,1.178,0.1194,LOC105372382
2867,19,35439715,35461767,107,32,632337,1.2694,0.10216,FFAR2
388533,19,35477324,35500531,86,24,637102,-0.40535,0.6573899999999999,KRTDAP
93099,19,35487217,35523668,174,45,629501,0.58003,0.28095,DMKN
374897,19,35513367,35538351,122,28,629585,-0.08320599999999999,0.5331600000000001,SBSN
26330,19,35523412,35555319,123,26,637708,-0.31064,0.6219600000000001,GAPDHS
10430,19,35535600,35557527,74,24,630522,0.42223999999999995,0.33643,TMEM147
495,19,35540193,35573658,117,40,623647,-0.22204000000000002,0.58786,ATP4A
23354,19,35602744,35635349,105,29,620926,-0.065447,0.52609,HAUS5
79171,19,35619078,35647685,95,26,624615,0.029063,0.48841,RBM42
2116,19,35631213,35654871,75,23,630688,-0.11372,0.54527,ETV2
1340,19,35638223,35668784,124,26,631302,0.34697,0.36430999999999997,COX6B1
11045,19,35656516,35688485,165,22,625033,0.59165,0.27704,UPK1A
27033,19,35694492,35727048,105,29,629631,0.70499,0.24040999999999998,ZBTB32
9757,19,35707995,35748880,138,33,631182,0.40265,0.3436,KMT2B
79713,19,35729250,35752450,87,22,620749,0.29464,0.38413,IGFLR1
199746,19,35732527,35755442,79,20,619655,0.17104,0.4321,U2AF1L4
55851,19,35735577,35757155,68,18,613723,0.27588,0.39132,PSENEN
55957,19,35738361,35764519,86,21,616571,0.21014000000000002,0.41678000000000004,LIN37
126393,19,35744566,35767029,67,18,615823,0.43972,0.33007,HSPB6
148137,19,35748143,35779371,129,25,627702,-0.0085535,0.50341,PROSER3
115703,19,35765515,35798822,134,23,632570,0.21825999999999998,0.41361000000000003,ARHGAP33
58510,19,35789990,35823299,157,43,604494,1.361,0.086759,PRODH2
4868,19,35815372,35861993,182,45,606921,2.3587,0.009168299999999999,NPHS1
84063,19,35841635,35877146,97,15,618827,1.5675,0.058494000000000004,KIRREL2
333,19,35858499,35889797,102,9,621598,1.2222,0.11082,APLP1
84807,19,35877129,35912334,149,16,626065,1.2603,0.10377,NFKBID
10870,19,35892480,35914271,90,14,624057,1.1776,0.11947,HCST
7305,19,35894401,35918309,96,16,626495,1.2944,0.09776499999999999,TYROBP
79414,19,35927120,35955195,137,25,624809,1.2133,0.11252000000000001,LRFN3
105372384,19,35949291,35974064,96,31,619603,0.61059,0.27074000000000004,LOC105372384
644096,19,35985188,36006318,67,24,612365,2.1502,0.015769,SDHAF1
163183,19,35993000,36018793,71,25,620194,2.282,0.011243000000000001,SYNE4
84964,19,35999116,36024243,59,21,622727,2.0229,0.021544,ALKBH6
101927572,19,36004499,36055997,168,41,620539,1.7675,0.038576,LOC101927572
25999,19,36004660,36042895,121,35,625299,2.0604,0.019679,CLIP3
199745,19,36024984,36064762,148,32,611831,1.3269,0.092275,THAP8
284403,19,36044881,36115111,305,33,615587,0.8211,0.20579,WDR62
728361,19,36098829,36123720,121,28,630734,1.1919,0.11665,OVOL3
5438,19,36103709,36125304,106,27,627596,1.2658,0.1028,POLR2I
1155,19,36104986,36135948,158,37,621184,1.5294,0.063078,TBCB
826,19,36129926,36160353,163,51,596756,0.26252,0.39646,CAPNS1
1346,19,36140922,36162869,131,36,586078,-1.1991,0.88476,COX7A1
147929,19,36172060,36225084,207,33,616621,1.1153,0.13237000000000002,ZNF565
7705,19,36204602,36248774,163,19,632342,1.3601,0.086892,ZNF146
105376900,19,36256808,36279037,120,21,589691,0.75802,0.22421999999999997,LOC105376900
105376907,19,36259531,36288351,89,16,581433,0.8285899999999999,0.20367000000000002,LOC105376907
57677,19,36324453,36389203,217,28,624141,0.6933600000000001,0.24404,ZFP14
284406,19,36380332,36428658,156,24,623978,0.2029,0.41961000000000004,ZFP82
84924,19,36426034,36499902,270,28,620191,1.9887,0.023367,ZNF566
339324,19,36500687,36538346,139,22,637937,1.5592,0.059472000000000004,ZNF260
57711,19,36524518,36615411,317,32,625450,1.5641,0.058892999999999994,ZNF529
84911,19,36595305,36638597,134,32,616001,1.8129,0.034922,ZNF382
92283,19,36626683,36677131,148,23,628710,1.7938,0.036422,ZNF461
163081,19,36677564,36733358,190,24,615851,1.8064,0.035432,ZNF567
342892,19,36733478,36782814,182,34,622778,1.5583,0.059584000000000005,ZNF850
728485,19,36763118,36787078,96,25,615986,1.8809,0.02999,LOC728485
388536,19,36808322,36860787,128,31,612611,1.8217,0.034249,ZNF790
25850,19,36840358,36903218,229,33,620868,-0.037682,0.51503,ZNF345
374899,19,36878124,36926387,205,24,634447,-0.24166999999999997,0.59548,ZNF829
374900,19,36906329,37007932,571,24,637916,-0.060038,0.52394,ZNF568
147923,19,36997813,37140324,583,25,618436,0.14335,0.44301,ZNF420
199704,19,37137438,37182741,148,28,627747,-0.08975,0.53576,ZNF585A
92285,19,37171579,37220549,123,33,611834,0.57494,0.28267,ZNF585B
163087,19,37207926,37253926,137,35,601100,0.13685,0.44558000000000003,ZNF383
284459,19,37324678,37374455,176,32,619126,-0.49526000000000003,0.68979,HKR1
84503,19,37361048,37403066,118,27,628568,-0.33066999999999996,0.62955,ZNF527
148266,19,37400876,37479064,215,39,618361,-0.18345,0.5727800000000001,ZNF569
148268,19,37457465,37495358,100,24,622988,-0.5154,0.69686,ZNF570
390927,19,37496447,37553337,181,45,622904,-0.68303,0.75271,ZNF793
163255,19,37541371,37624179,218,33,638570,-0.49154,0.68848,ZNF540
51276,19,37554253,37604792,133,23,639282,-0.15297,0.56079,ZNF571
22835,19,37622487,37667285,128,27,634173,-0.49936,0.69124,ZFP30
163115,19,37657749,37702315,142,27,634592,-0.99834,0.8409399999999999,ZNF781
84775,19,37686363,37729790,135,25,632641,-0.72221,0.7649199999999999,ZNF607
126231,19,37725131,37789636,180,38,628514,-0.50893,0.6946,ZNF573
83889,19,37874573,37916706,117,30,629514,0.4333,0.3324,WDR87
23094,19,37897221,38218372,1217,81,628761,1.4896,0.06817100000000001,SIPA1L3
8193,19,38201006,38239714,136,35,632889,1.0665,0.14311,DPF1
94274,19,38241237,38266591,126,23,624447,1.7738,0.038048,PPP1R14A
10653,19,38254458,38302614,213,41,615447,1.9315,0.026712,SPINT2
90522,19,38293560,38325976,145,28,622056,1.8838,0.029795,YIF1B
64073,19,38294164,38315006,89,20,632414,1.8832,0.029835000000000004,C19orf33
9424,19,38309814,38339014,135,23,625562,1.8289,0.033704000000000005,KCNK6
57828,19,38325783,38380949,243,35,630757,1.2559,0.10457000000000001,CATSPERG
5714,19,38364550,38393824,122,25,634219,0.68604,0.24634,PSMD8
199720,19,38374349,38398583,92,14,631609,0.78937,0.21495,GGN
399473,19,38378741,38409884,135,13,641252,0.9019799999999999,0.18353,SPRED3
147965,19,38393125,38419088,122,15,646038,1.1466,0.12577,FAM98C
115727,19,38399058,38436305,188,36,626512,0.6290899999999999,0.26464,RASGRP4
6261,19,38423700,38597564,818,68,622403,-0.74087,0.77061,RYR1
11184,19,38577640,38628035,173,35,606001,1.3097,0.095152,MAP4K1
27335,19,38608419,38646959,105,31,612122,2.1017,0.017789,EIF3K
81,19,38637616,38740531,443,38,628615,1.7097,0.043664999999999995,ACTN4
147968,19,38720192,38754474,174,21,614697,1.8711,0.030668,CAPN12
3963,19,38760968,38783517,137,24,616445,0.5222899999999999,0.30073,LGALS7
653499,19,38779210,38801754,132,17,585984,0.8318700000000001,0.20274,LGALS7B
3960,19,38791671,38823544,180,30,608256,1.181,0.1188,LGALS4
1891,19,38805422,38841857,158,34,616577,1.4028,0.080331,ECH1
3191,19,38826378,38862339,165,27,588331,1.1768,0.11964000000000001,HNRNPL
126432,19,38857830,38888279,112,36,595982,1.2697,0.10209,RINL
22933,19,38868555,38909862,158,48,624260,3.9586,3.7696999999999995e-05,SIRT2
4793,19,38889657,38918894,117,30,632818,3.5156,0.00021941,NFKBIB
643669,19,38898980,38924370,108,25,622518,3.1744,0.00075066,CCER2
54938,19,38905264,38940896,165,29,614673,2.8367,0.0022793,SARS2
6183,19,38920708,38943020,104,19,605477,2.6569,0.0039433,MRPS12
115290,19,38931401,38985813,250,42,620857,1.9755,0.024104,FBXO17
126433,19,39014021,39042596,203,18,639266,0.53863,0.29507,FBXO27
390928,19,39074305,39121489,254,23,628786,-0.53856,0.70491,PAPL
10298,19,39115780,39189406,351,45,616379,0.71614,0.23695,PAK4
342897,19,39186964,39211882,117,20,610493,0.83211,0.20267000000000002,NCCRP1
342898,19,39192922,39214266,89,14,616433,1.0356,0.15019000000000002,SYCN
282617,19,39233606,39257034,115,25,616068,0.60305,0.27324,IFNL3
101180976,19,39236314,39258856,114,24,615147,0.54185,0.29396,IFNL4
282616,19,39255883,39280092,102,24,615933,2.464,0.006869199999999999,IFNL2
282618,19,39286325,39308672,105,11,641840,3.3291,0.00043561,IFNL1
57622,19,39296817,39330854,97,24,618385,2.2153,0.013368000000000001,LRFN1
9535,19,39318357,39346086,89,22,615797,2.1204,0.016988,GMFG
55095,19,39332459,39400760,258,38,623692,3.0311,0.0012183,SAMD4B
54623,19,39375629,39401195,92,29,621858,3.2692,0.00053931,PAF1
55588,19,39381323,39410563,89,25,616704,3.1246,0.00089037,MED29
7538,19,39396847,39419412,69,19,613071,2.2417,0.012490000000000001,ZFP36
64857,19,39402582,39438415,122,32,622600,1.1059,0.13439,PLEKHG2
6217,19,39423207,39446020,98,16,629742,0.81672,0.20704,RPS16
6829,19,39435546,39486670,241,28,619392,1.4933,0.06768500000000001,SUPT5H
92609,19,39470412,39503018,134,24,618915,1.7418,0.040772,TIMM50
10683,19,39488917,39518481,112,24,626266,1.3808,0.08366900000000001,DLL3
348303,19,39505113,39530686,95,32,627871,1.6344,0.051084,SELV
126272,19,39521533,39542867,83,21,629043,1.3940000000000001,0.081666,EID2B
163126,19,39528806,39550198,74,15,628819,1.3067,0.09565499999999999,EID2
29124,19,39592359,39617474,79,20,630062,1.2744,0.10125,LGALS13
148003,19,39645894,39670647,98,20,609945,0.78252,0.21695,LGALS16
56891,19,39694306,39719448,147,30,607933,1.1456,0.12598,LGALS14
1178,19,39721253,39748029,171,19,627871,0.82291,0.20528000000000002,CLC
342900,19,39766594,39796135,151,31,614490,-0.11784000000000001,0.5469,LEUTX
9149,19,39815347,39844233,98,21,630923,1.2182,0.11157,DYRK1B
2091,19,39824453,39856414,138,29,630163,0.92342,0.17789000000000002,FBL
8857,19,39853323,39944626,345,71,599273,-0.25356,0.6000800000000001,FCGBP
5704,19,39961005,39991764,147,25,631104,-0.13809000000000002,0.55492,PSMC4
339327,19,39985630,40031041,179,24,626136,0.15768,0.43736,ZNF546
163131,19,40018260,40069027,210,24,612248,-0.070366,0.52805,ZNF780B
284323,19,40059152,40101736,211,25,631243,-0.5039100000000001,0.69284,ZNF780A
4294,19,40181650,40225580,142,33,609461,3.0779,0.0010424000000000002,MAP3K10
148014,19,40206058,40228399,83,22,599040,3.1568,0.00079747,TTC9B
79935,19,40212208,40237095,102,28,602582,3.2877,0.00050501,CNTD2
208,19,40220317,40295531,292,39,607959,3.0329,0.0012109000000000002,AKT2
126526,19,40285271,40358527,287,36,616798,3.8857,5.102e-05,C19orf47
23646,19,40338425,40388490,199,49,620710,3.513,0.00022154,PLD3
147746,19,40369271,40400221,101,33,616905,0.14307999999999998,0.44311000000000006,HIPK4
57716,19,40383764,40424718,128,39,608094,1.1694,0.12113,PRX
29950,19,40412501,40436025,89,25,601097,0.73792,0.23028,SERTAD1
29946,19,40430841,40454375,121,21,618990,0.6501,0.25781,SERTAD3
105372489,19,40433184,40455263,119,21,622057,0.5977899999999999,0.27499,LOC105372489
645,19,40437784,40475818,207,43,617661,0.33823000000000003,0.3676,BLVRB
57731,19,40456107,40586459,498,91,622630,0.9508,0.17085,SPTBN4
92799,19,40566851,40601399,141,38,627116,1.993,0.023131,SHKBP1
8425,19,40582888,40639820,244,37,625829,2.862,0.0021046999999999997,LTBP4
9253,19,40655905,40701675,176,36,626712,1.5163,0.064717,NUMBL
79934,19,40681529,40726960,184,38,632604,2.3466,0.009474,ADCK4
80271,19,40706980,40750860,169,29,634173,2.3025,0.010653,ITPKC
284325,19,40730856,40760713,97,20,633527,2.4011,0.0081721,C19orf54
6626,19,40740854,40775392,128,24,635206,2.1086,0.017488,SNRPA
8190,19,40765177,40787493,91,17,631331,1.515,0.064881,MIA
53916,19,40768219,40806944,160,28,633563,1.8901,0.029369,RAB4B
112398,19,40789143,40818441,152,32,605963,1.9535,0.02538,EGLN2
1548,19,40833538,40860447,164,31,592915,2.2628,0.011825,CYP2A6
1549,19,40865439,40892752,248,26,586039,-0.7292,0.7670600000000001,CYP2A7
1555,19,40981229,41028398,343,34,617012,1.544,0.06129299999999999,CYP2B6
1553,19,41078451,41106195,177,20,614379,1.2898,0.098554,CYP2A13
1572,19,41104292,41138381,284,29,594760,1.6338,0.051155,CYP2F1
105376908,19,41125638,41203052,466,76,597906,2.295,0.010867,LOC105376908
29785,19,41183207,41217539,166,33,622869,-0.30626,0.6203,CYP2S1
558,19,41209199,41271767,250,50,617430,-0.21598,0.5855,AXL
11100,19,41252476,41317693,174,29,623239,-0.32177,0.6261899999999999,HNRNPUL1
90324,19,41300189,41334883,123,21,625859,-0.7227899999999999,0.7651,CCDC97
7040,19,41320531,41363933,146,37,620576,-0.44387,0.67143,TGFB1
80776,19,41344417,41374540,100,20,618679,-0.10845,0.54318,B9D2
641649,19,41353966,41394083,127,26,601550,0.66445,0.2532,TMEM91
56915,19,41376370,41407351,111,15,616200,1.45,0.073522,EXOSC5
593,19,41387789,41435005,168,14,630100,1.649,0.049573,BCKDHA
374907,19,41415359,41438856,86,12,628924,1.7813,0.037433999999999995,B3GNT8
55101,19,41421318,41457827,123,27,620679,1.6294,0.051613,ATP5SL
100170765,19,41433158,41454765,79,24,620436,1.2856,0.099284,ERICH4
90273,19,41539250,41596844,147,31,621946,-1.5305,0.93705,CEACAM21
1089,19,41606986,41637084,98,30,623497,-0.57806,0.71839,CEACAM4
1087,19,41663307,41698277,88,26,597618,-1.1439,0.8736799999999999,CEACAM7
1048,19,41698611,41740433,152,19,645819,0.20876999999999998,0.41731,CEACAM5
4680,19,41745421,41782211,103,35,597028,-1.1388,0.87261,CEACAM6
1084,19,41786590,41821553,59,37,594322,0.019572,0.49218999999999996,CEACAM3
147719,19,41823686,41854862,54,36,584115,-0.16788,0.56666,LYPD4
63946,19,41834743,41862330,49,35,582492,-0.65163,0.74268,DMRTC2
6223,19,41849918,41881416,59,41,583384,-0.20177,0.57995,RPS19
973,19,41867120,41891372,47,20,571065,1.6477,0.049704000000000005,CD79A
9138,19,41873173,41917454,108,21,560201,1.9062,0.028311000000000003,ARHGEF1
390937,19,41897535,41938122,117,29,585537,1.7078,0.043838,LOC390937
10567,19,41946681,41969376,54,17,607857,1.0095,0.15638,RABAC1
478,19,41956582,42004276,104,49,591583,2.6228,0.0043603999999999995,ATP1A3
2901,19,41988316,42081804,152,58,595820,3.742,9.127299999999999e-05,GRIK5
64763,19,42064905,42091567,40,23,600839,3.6260000000000003,0.00014395,ZNF574
5452,19,42076110,42142473,97,37,603927,3.7542,8.695e-05,POU2F2
162989,19,42188593,42230152,85,21,580202,3.6401,0.00013627,DEDD2
116115,19,42210340,42238201,46,18,601280,3.7510000000000003,8.8075e-05,ZNF526
2931,19,42220186,42252584,70,17,598165,3.8527,5.8418e-05,GSK3A
2077,19,42237561,42265164,86,17,586425,3.8344,6.2945e-05,ERF
23152,19,42258537,42305796,107,21,601146,3.5227,0.00021356,CIC
5050,19,42287033,42312800,44,14,602551,2.9014,0.0018573,PAFAH1B3
284338,19,42292132,42320821,57,17,603024,3.0666,0.0010826,PRR19
284339,19,42303325,42335064,56,16,608905,3.282,0.00051529,TMEM145
1954,19,42315609,42388769,167,20,607066,2.9659,0.001509,MEGF8
84518,19,42377019,42400317,69,11,598277,2.5442,0.0054765000000000005,CNFN
3991,19,42391507,42437426,104,39,579185,2.799,0.0025631,LIPE
284340,19,42418543,42452984,91,27,584808,3.1941,0.00070136,CXCL17
634,19,42497306,42538509,100,18,566659,2.9124,0.0017930999999999997,CEACAM1
1088,19,42570243,42604939,78,28,589278,3.3079,0.00046999,CEACAM8
5671,19,42711642,42750516,246,34,573973,2.3971,0.0082634,PSG3
440533,19,42742687,42775692,267,19,567852,2.8309,0.0023211,PSG8
5669,19,42856461,42889719,254,18,588138,-1.3383,0.9096,PSG1
5675,19,42892082,42927924,228,29,588988,-0.5966,0.7246100000000001,PSG6
5676,19,42914132,42947178,319,25,588127,0.21861,0.41348,PSG7
5680,19,42997657,43036479,254,26,580400,0.84552,0.19891,PSG11
5673,19,43022810,43196536,1439,48,588006,-0.13846,0.55506,PSG5
5670,19,43054210,43092741,344,27,609760,-1.2326,0.89113,PSG2
5672,19,43182702,43215774,304,36,543958,0.60226,0.2735,PSG4
5678,19,43243282,43279563,256,32,594669,0.45383,0.32498,PSG9
57126,19,43343659,43373172,186,45,576411,0.50641,0.30628,CD177
83639,19,43378611,43428615,241,34,610029,0.21135,0.41631,TEX101
27076,19,43450794,43475679,121,37,613354,0.82699,0.20412,LYPD3
653583,19,43464341,43514920,214,41,622495,0.8852700000000001,0.18800999999999998,PHLDB3
23474,19,43496719,43537244,159,28,627369,1.2408,0.10734,ETHE1
284346,19,43521805,43546138,111,32,623655,1.8007,0.035872,ZNF575
7515,19,43533312,43585578,255,32,625206,2.1786,0.014681,XRCC1
390940,19,43566800,43592104,104,29,630988,1.8781,0.030181,PINLYP
126298,19,43574367,43606229,106,34,622196,1.3752,0.08454,IRGQ
79177,19,43586392,43610435,65,22,607582,0.11615,0.45377,ZNF576
126299,19,43597224,43629862,93,20,608554,-0.0037936999999999997,0.50151,ZNF428
100170229,19,43602101,43624498,65,16,604330,0.1959,0.42233999999999994,SRRM5
199731,19,43612367,43649839,123,31,621992,-0.82773,0.79609,CADM4
5329,19,43636095,43680346,214,49,625080,-0.6762,0.75054,PLAUR
105372412,19,43677591,43710078,225,41,632567,-0.38486,0.64983,LOC105372412
56269,19,43706058,43730036,120,25,634947,0.36141,0.3589,IRGC
