	SYMBOL	P	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT
14994	SAT2	0.053872	17	7626234	7627876	102	28	117241	1.6084
14995	ATP1B2	0.090398	17	7646627	7657771	109	22	117241	1.3383
14996	TP53	0.15629	17	7668402	7687550	183	34	117241	1.0098
14997	WRAP53	0.46979	17	7686071	7703502	157	31	117241	0.075809
14998	EFNB3	0.31483	17	7705202	7711375	95	26	117241	0.48219
14999	DNAH2	0.030568	17	7717354	7833744	437	70	117241	1.8725
15000	KDM6B	0.2283	17	7834200	7854800	167	22	117241	0.74445
15001	TMEM88	0.21912	17	7854896	7856099	87	12	117241	0.77516
15002	NAA38	0.037821	17	7856685	7885283	236	26	117241	1.7765
15003	CYB5D1	0.10506	17	7857746	7863486	101	15	117241	1.2532
15004	CHD3	0.0093738	17	7884776	7912757	222	26	117241	2.3505
15005	KCNAB3	0.0012635	17	7921859	7929435	102	24	117241	3.0201
15006	TRAPPC1	0.0073537	17	7930345	7931999	84	18	117241	2.4395
15007	CNTROB	0.049946	17	7932124	7949919	194	40	117241	1.6454
15008	GUCY2D	0.00057985	17	8002670	8020340	186	50	117241	3.2486
15009	ALOX15B	0.00040383	17	8039040	8049134	128	27	117241	3.3502
15010	ALOX12B	0.00039249	17	8072636	8087703	128	28	117241	3.358
15011	ALOXE3	1.7676e-05	17	8095900	8118916	167	36	117241	4.1359
15012	HES7	8.5765e-06	17	8120590	8125739	103	30	117241	4.2991
15013	PER1	6.2197e-08	17	8140470	8156405	144	29	117241	5.2869
15014	VAMP2	1.2378e-06	17	8159147	8162975	113	25	117241	4.7101
15015	TMEM107	0.00056589	17	8172978	8176396	106	22	117241	3.2555
15016	C17orf59	0.030325	17	8188333	8190246	92	21	117241	1.876
15017	AURKB	0.00058287	17	8204731	8210776	141	28	117241	3.2471
15018	CTC1	0.12687	17	8224821	8248095	241	22	117241	1.1413
15019	PFAS	0.27521	17	8249255	8270491	206	18	117241	0.59714
15020	SLC25A35	0.083516	17	8287764	8295400	102	25	117241	1.3818
15021	RANGRF	0.082378	17	8288387	8290092	82	20	117241	1.3892
15022	ARHGEF15	0.04869	17	8310238	8322516	134	22	117241	1.6577
15023	ODF4	0.063834	17	8339837	8346048	78	29	117241	1.5234
15024	KRBA2	0.49075	17	8368637	8376711	81	25	117241	0.023192
15025	RPL26	0.66893	17	8377516	8383247	76	28	117241	-0.43697
15026	RNF222	0.24032	17	8390704	8397833	77	17	117241	0.70528
15027	NDEL1	0.39631	17	8435852	8471708	132	14	117241	0.26292
15028	MYH10	0.47358	17	8474205	8631012	658	94	117241	0.066261
15029	CCDC42	0.76086	17	8729928	8744836	159	31	117241	-0.70906
15030	SPDYE4	0.49399	17	8746868	8759412	103	22	117241	0.015056
15031	MFSD6L	0.75232	17	8797110	8799349	68	14	117241	-0.68179
15032	PIK3R6	0.62857	17	8802722	8867697	277	47	117241	-0.32808
15033	PIK3R5	0.53465	17	8878916	8965712	453	65	117241	-0.086974
15034	NTN1	0.074095	17	9021542	9244000	1148	164	117241	1.446
15035	STX8	0.015159	17	9250471	9575958	1250	127	117241	2.1659
15036	CFAP52	0.0085385	17	9576627	9643459	403	35	117241	2.385
15037	USP43	0.28758	17	9643493	9729687	510	52	117241	0.56045
15038	DHRS7C	0.039521	17	9771434	9791577	226	15	117241	1.7563
15039	LOC644070	0.17202	17	9801473	9809311	176	21	117241	0.94621
15040	GLP2R	0.00063683	17	9825543	9892104	335	59	117241	3.2218
15041	RCVRN	0.19465	17	9897708	9905367	143	14	117241	0.86088
15042	GAS7	0.00050504	17	9910609	10198551	1683	190	117241	3.2877
15043	MYH13	0.72912	17	10300866	10373005	243	30	117241	-0.61015
15044	MYH8	0.69011	17	10390325	10421950	128	24	117241	-0.49616
15045	MYH4	0.71947	17	10443290	10469559	135	18	117241	-0.58128
15046	MYH1	0.50216	17	10492307	10518542	177	18	117241	-0.0054152
15047	MYH2	0.19764	17	10521148	10549700	209	29	117241	0.85008
15048	MYH3	0.84536	17	10628526	10679030	223	33	117241	-1.0167
15049	SCO1	0.17113	17	10680332	10697568	114	26	117241	0.9497
15050	ADPRM	0.043958	17	10697610	10711558	131	27	117241	1.7065
15051	TMEM220	0.033263	17	10713322	10730329	149	42	117241	1.8349
15052	PIRT	0.25248	17	10822475	10838101	168	32	117241	0.66671
15053	SHISA6	0.42478	17	11241417	11564063	1487	152	117241	0.18969
15054	DNAH9	0.11097	17	11598431	11970168	1496	110	117241	1.2214
15055	ZNF18	0.19323	17	11977439	11997510	155	24	117241	0.86606
15056	MAP2K4	0.86272	17	12020818	12143831	579	44	117241	-1.0926
15057	MYOCD	0.18841	17	12665890	12768949	466	49	117241	0.88375
15058	ARHGAP44	0.28146	17	12789512	12991643	1243	72	117241	0.5785
15059	ELAC2	0.042746	17	12991612	13018064	239	55	117241	1.7197
15060	HS3ST3A1	0.12827	17	13494032	13601974	814	64	117241	1.1346
15061	COX10	0.51349	17	14069402	14217922	754	82	117241	-0.033809
15062	CDRT15	0.14709	17	14235856	14236833	110	31	117241	1.049
15063	HS3ST3B1	0.82125	17	14301050	14349406	447	48	117241	-0.92016
15064	PMP22	0.22673	17	15229777	15265357	229	31	117241	0.74966
15065	TEKT3	0.020547	17	15303811	15341889	258	41	117241	2.0426
15066	CDRT4	0.059544	17	15436015	15467611	160	20	117241	1.5586
15067	TVP23C-CDRT4	0.30112	17	15436015	15563631	599	55	117241	0.52118
15068	TVP23C	0.59851	17	15502264	15563631	386	40	117241	-0.24949
15069	CDRT1	0.34519	17	15565482	15619704	299	36	117241	0.39835
15070	TRIM16	0.18822	17	15627966	15682879	312	31	117241	0.88447
15071	ZNF286A	0.016429	17	15699577	15720787	126	17	117241	2.1338
15072	TBC1D26	0.055791	17	15732277	15744784	89	16	117241	1.5911
15073	LOC105371558	0.18305	17	15817863	15930886	451	45	117241	0.9038
15074	ADORA2B	0.64231	17	15927783	15975896	198	22	117241	-0.36464
15075	ZSWIM7	0.59553	17	15976560	15999692	116	19	117241	-0.2418
15076	TTC19	0.54254	17	15999380	16029409	175	23	117241	-0.10683
15077	NCOR1	0.8009	17	16030094	16216746	636	32	117241	-0.84484
15078	PIGL	0.71027	17	16217195	16349164	544	50	117241	-0.55417
15079	CENPV	0.75695	17	16342534	16353498	148	15	117241	-0.69653
15080	UBB	0.15958	17	16380793	16382745	79	21	117241	0.9962
15081	TRPV2	0.58806	17	16415542	16437003	132	28	117241	-0.22256
15082	LRRC75A	0.22987	17	16442005	16492191	181	19	117241	0.73929
15083	ZNF287	0.27382	17	16549913	16569206	134	14	117241	0.60129
15084	ZNF624	0.055306	17	16599870	16655626	63	10	117241	1.5954
15085	CCDC144A	0.37446	17	16690235	16774999	298	29	117241	0.32006
15086	TBC1D27	0.50712	17	16922923	16929592	106	25	117241	-0.017841
15087	TNFRSF13B	0.69268	17	16939084	16972088	208	39	117241	-0.50346
15088	MPRIP	0.11173	17	17042468	17192648	813	50	117241	1.2174
15089	PLD6	0.11997	17	17200995	17206332	125	21	117241	1.1751
15090	FLCN	0.24137	17	17206924	17237188	213	33	117241	0.7019
15091	COPS3	0.80197	17	17246624	17281303	206	45	117241	-0.84869
15092	NT5M	0.061242	17	17303366	17347663	255	45	117241	1.5444
15093	MED9	0.21335	17	17476986	17493220	130	22	117241	0.79486
15094	RASD1	0.2382	17	17494437	17496395	61	16	117241	0.71211
15095	PEMT	0.29877	17	17505563	17591703	379	37	117241	0.52794
15096	RAI1	0.011059	17	17681473	17811453	338	38	117241	2.2883
15097	SREBF1	0.023644	17	17811349	17837017	107	12	117241	1.9837
15098	TOM1L2	0.0074063	17	17843508	17972470	352	21	117241	2.4369
15099	LRRC48	0.0016801	17	17972780	18016889	185	22	117241	2.9327
15100	ATPAF2	0.00050179	17	17977781	18039169	236	30	117241	3.2895
15101	GID4	6.7922e-06	17	18039297	18068405	144	28	117241	4.3505
15102	DRG2	0.00070335	17	18087867	18107985	149	22	117241	3.1933
15103	LOC105371566	0.00039804	17	18102005	18117789	152	22	117241	3.3542
15104	MYO15A	0.00031544	17	18108706	18180225	373	38	117241	3.418
15105	ALKBH5	0.0012155	17	18183553	18209954	200	26	117241	3.0318
15106	LLGL1	0.0077177	17	18225593	18244875	164	21	117241	2.422
15107	FLII	0.0061548	17	18244815	18258916	133	18	117241	2.5031
15108	MIEF2	0.00071627	17	18260534	18265781	110	17	117241	3.188
15109	TOP3A	3.6471e-05	17	18273921	18315007	174	19	117241	3.9665
15110	SMCR8	0.0015792	17	18315280	18328056	29	9	117241	2.9519
15111	SHMT1	0.034268	17	18327860	18363563	23	4	117241	1.8215
15112	EVPLL	0.37105	17	18377692	18389652	7	2	117241	0.32908
15113	LGALS9C	3.0918e-05	17	18476785	18494945	33	8	117241	4.0057
15114	TBC1D28	0.077436	17	18634434	18644433	77	13	117241	1.4225
15115	ZNF286B	0.060039	17	18658429	18682259	141	21	117241	1.5544
15116	TRIM16L	0.0099611	17	18697998	18736118	89	13	117241	2.3278
15117	FBXW10	0.13746	17	18740223	18779349	165	12	117241	1.0918
15118	TVP23B	0.12623	17	18781145	18806714	164	12	117241	1.1444
15119	LOC101929141	0.0064691	17	18834662	18865564	159	37	117241	2.4855
15120	PRPSAP2	0.012539	17	18856299	18931287	235	63	117241	2.2402
15121	SLC5A10	0.88265	17	18950676	19020691	31	8	117241	-1.1883
15122	FAM83G	0.72037	17	18971068	19004747	16	6	117241	-0.58394
15123	GRAP	0.85314	17	19020677	19047023	12	4	117241	-1.05
15124	LOC102724624	0.5488	17	19089448	19097563	11	3	117241	-0.12262
15125	GRAPL	0.54674	17	19127469	19158835	71	11	117241	-0.11744
15126	LOC79999	0.48496	17	19154524	19158872	52	8	117241	0.0377
15127	LOC388436	0.3591	17	19219382	19223730	72	14	117241	0.36086
15128	EPN2	0.35663	17	19237377	19336715	296	28	117241	0.36747
15129	B9D1	0.35343	17	19335263	19378182	173	24	117241	0.37608
15130	MAPK7	0.24488	17	19377721	19383544	95	14	117241	0.6907
15131	MFAP4	0.31601	17	19383442	19387219	90	12	117241	0.47889
15132	RNF112	0.13308	17	19410790	19417276	61	21	117241	1.112
15133	SLC47A1	0.52114	17	19533854	19579033	214	27	117241	-0.053004
15134	LOC100996813	0.55051	17	19577660	19633825	301	37	117241	-0.12695
15135	ALDH3A2	0.204	17	19648136	19677596	138	31	117241	0.82743
15136	SLC47A2	0.87593	17	19678315	19718842	139	18	117241	-1.1549
15137	ALDH3A1	0.99118	17	19737984	19748433	70	11	117241	-2.3732
15138	ULK2	0.025345	17	19770828	19867926	321	37	117241	1.9541
15139	AKAP10	0.0108	17	19904452	19977856	429	31	117241	2.2973
15140	SPECC1	0.30886	17	20009336	20314759	1004	35	117241	0.49907
15141	LGALS9B	0.014118	17	20449395	20467535	84	16	117241	2.194
15142	CDRT15L2	0.85465	17	20579724	20580911	36	8	117241	-1.0566
15143	CCDC144NL	0.013144	17	20847348	20896647	291	24	117241	2.2219
15144	LOC105369205	0.0075398	17	20921024	20999752	361	36	117241	2.4305
15145	USP22	0.025435	17	20999593	21043409	141	32	117241	1.9526
15146	DHRS7B	9.8252e-07	17	21126275	21191972	285	46	117241	4.757
15147	TMEM11	5.3683e-06	17	21197950	21214595	84	15	117241	4.4018
15148	NATD1	2.9345e-09	17	21238870	21253266	59	11	117241	5.8204
15149	MAP2K3	1.1324e-14	17	21284656	21315240	83	24	117241	7.6346
15150	KCNJ12	0.0051912	17	21376387	21419872	189	30	117241	2.5628
15151	C17orf51	0.17156	17	21439840	21551678	335	24	117241	0.94801
15152	KCNJ18	0.4439	17	21692523	21705700	25	6	117241	0.14108
15153	LOC100996792	0.79303	17	21773015	21783473	52	19	117241	-0.817
15154	WSB1	0.050625	17	27294080	27313844	89	23	117241	1.6388
15155	KSR1	0.00011803	17	27456464	27626441	615	45	117241	3.6769
15156	LGALS9	3.339e-05	17	27631148	27649560	97	24	117241	3.9875
15157	NOS2	0.0066045	17	27756766	27804341	164	22	117241	2.4781
15158	LYRM9	1.3918e-05	17	27878314	27893383	78	33	117241	4.1905
15159	NLK	0.00023958	17	28042647	28205140	375	26	117241	3.4921
15160	LOC105371930	4.1927e-05	17	28222783	28228461	50	10	117241	3.9331
15161	TMEM97	0.00031764	17	28319095	28328685	63	12	117241	3.4161
15162	IFT20	0.00029493	17	28328325	28335489	64	12	117241	3.4362
15163	TNFAIP1	0.00035103	17	28335522	28347009	71	15	117241	3.3888
15164	POLDIP2	0.0006018	17	28346628	28357589	60	13	117241	3.238
15165	TMEM199	0.00033181	17	28357581	28363683	44	8	117241	3.4042
15166	SEBOX	0.00029179	17	28364268	28365151	36	7	117241	3.4391
15167	VTN	0.00023966	17	28367277	28370352	42	12	117241	3.4921
15168	SARM1	0.00063708	17	28371662	28401045	123	19	117241	3.2217
15169	SLC46A1	0.00082384	17	28394642	28406212	79	13	117241	3.1473
15170	SLC13A2	0.0001698	17	28473357	28497781	130	19	117241	3.5831
15171	FOXN1	0.00020178	17	28506229	28538900	140	25	117241	3.5377
15172	UNC119	0.0017894	17	28546707	28552628	74	24	117241	2.9131
15173	PIGS	2.4414e-05	17	28553388	28571869	109	35	117241	4.0612
15174	ALDOC	6.1944e-05	17	28573115	28576948	66	20	117241	3.8383
15175	SPAG5	0.00010074	17	28577565	28599038	108	22	117241	3.7171
15176	SGK494	3.9594e-05	17	28607964	28614193	68	17	117241	3.9468
15177	KIAA0100	2.0165e-05	17	28614440	28645159	136	28	117241	4.1056
15178	SDF2	0.0016185	17	28648356	28662189	131	26	117241	2.9443
15179	SUPT6H	0.0066931	17	28662203	28702237	197	28	117241	2.4733
15180	PROCA1	0.0066569	17	28703197	28712071	57	11	117241	2.4753
15181	RAB34	0.0016509	17	28714281	28718268	51	9	117241	2.9382
15182	NARR	0.0010715	17	28715993	28717890	47	9	117241	3.0697
15183	RPL23A	0.00028999	17	28719982	28724356	55	9	117241	3.4408
15184	TLCD1	0.00024368	17	28724348	28727935	60	10	117241	3.4876
15185	NEK8	0.00027545	17	28725897	28742766	80	12	117241	3.4547
15186	TRAF4	0.0013017	17	28744005	28750958	62	14	117241	3.0111
15187	FAM222B	3.945e-05	17	28755978	28854985	265	28	117241	3.9477
15188	ERAL1	1.1809e-06	17	28855025	28861054	95	16	117241	4.7197
15189	FLOT2	3.3244e-09	17	28879339	28897697	146	40	117241	5.7996
15190	DHRS13	0.0045491	17	28897781	28903071	96	21	117241	2.6083
15191	PHF12	0.060266	17	28905247	28951605	304	15	117241	1.5525
15192	SEZ6	0.017158	17	28954905	29006440	301	16	117241	2.1163
15193	PIPOX	3.8329e-08	17	29042900	29057218	182	15	117241	5.3748
15194	MYO18A	8.7058e-06	17	29073510	29180389	635	18	117241	4.2957
15195	TIAF1	0.0058529	17	29073521	29075609	166	5	117241	2.5209
15196	CRYBA1	4.4187e-14	17	29246857	29254494	81	18	117241	7.4572
15197	NUFIP2	7.3007e-06	17	29255836	29294148	171	21	117241	4.3346
15198	LOC105371931	0.0023761	17	29368857	29392458	99	21	117241	2.8234
15199	TAOK1	1.3365e-06	17	29390925	29551904	417	29	117241	4.6945
15200	ABHD15	7.3706e-07	17	29560661	29567024	46	9	117241	4.8147
15201	TP53I13	2.0194e-07	17	29567180	29580820	66	12	117241	5.0671
15202	GIT1	1.4762e-07	17	29573469	29589592	73	14	117241	5.1265
15203	ANKRD13B	3.2117e-07	17	29593509	29614761	92	16	117241	4.978
15204	CORO6	5.9354e-07	17	29614756	29622908	53	11	117241	4.8578
15205	SSH2	3.8309e-13	17	29625938	29930239	1177	129	117241	7.1671
15206	EFCAB5	0.66984	17	29929856	30108452	1158	90	117241	-0.43947
15207	NSRP1	0.025527	17	30116807	30186475	390	46	117241	1.951
15208	SLC6A4	3.5872e-05	17	30194319	30235968	231	27	117241	3.9704
15209	BLMH	1.2261e-05	17	30248195	30292166	228	18	117241	4.2192
15210	TMIGD1	2.602e-05	17	30316329	30334076	133	14	117241	4.0463
15211	CPD	6.4646e-05	17	30378910	30469657	330	24	117241	3.8278
15212	GOSR1	0.000174	17	30477408	30526814	168	30	117241	3.5767
15213	TBC1D29	0.00026025	17	30559566	30565667	79	21	117241	3.47
15214	CRLF3	0.2694	17	30782684	30824760	154	42	117241	0.61464
15215	ATAD5	0.081633	17	30831476	30895869	373	76	117241	1.3942
15216	TEFM	0.55512	17	30898983	30906775	117	22	117241	-0.1386
15217	ADAP2	0.19092	17	30921685	30959398	193	29	117241	0.87452
15218	RNF135	0.30565	17	30958921	30999911	166	28	117241	0.50822
15219	NF1	0.34436	17	31007873	31377677	1224	76	117241	0.4006
15220	OMG	0.14726	17	31294650	31297362	106	15	117241	1.0483
15221	EVI2B	0.58261	17	31302870	31314389	169	41	117241	-0.20857
15222	EVI2A	0.73398	17	31316410	31321749	145	42	117241	-0.62489
15223	RAB11FIP4	0.25146	17	31391624	31538217	797	105	117241	0.66991
15224	COPRS	0.41331	17	31851865	31859307	126	26	117241	0.21905
15225	UTP6	0.19166	17	31863171	31901710	306	27	117241	0.8718
15226	SUZ12	0.71294	17	31937025	32001045	463	55	117241	-0.56198
15227	LRRC37B	0.13625	17	32007372	32053500	273	34	117241	1.0973
15228	LOC105371730	0.80702	17	32141226	32143117	112	17	117241	-0.86698
15229	RHOT1	0.70855	17	32142454	32253374	658	64	117241	-0.54916
15230	RHBDL3	0.90536	17	32266131	32324661	376	57	117241	-1.3127
15231	C17orf75	0.35077	17	32328441	32350047	150	33	117241	0.38323
15232	ZNF207	0.11522	17	32350138	32408085	232	24	117241	1.1992
15233	PSMD11	0.21633	17	32444463	32483319	213	23	117241	0.78465
15234	CDK5R1	0.44836	17	32487087	32491254	69	21	117241	0.12979
15235	MYO1D	0.23587	17	32492522	32877173	2039	164	117241	0.71965
15236	TMEM98	0.028118	17	32927910	32941649	119	29	117241	1.9092
15237	SPACA3	0.34497	17	32991864	32997874	128	38	117241	0.39894
15238	ASIC2	0.0034698	17	33013087	34156806	4505	259	117241	2.6997
15239	CCL2	0.012486	17	34255277	34257203	72	12	117241	2.2418
15240	CCL7	0.039117	17	34270216	34272242	131	14	117241	1.761
15241	CCL11	0.16293	17	34285668	34288180	147	21	117241	0.98247
15242	CCL8	0.073147	17	34319047	34321402	118	16	117241	1.4527
15243	CCL13	0.22084	17	34356452	34358610	102	31	117241	0.76936
15244	CCL1	0.69228	17	34360328	34363233	100	29	117241	-0.50231
15245	CCT6B	0.019174	17	34927859	34980919	219	30	117241	2.0711
15246	ZNF830	0.039601	17	34961530	34963186	81	12	117241	1.7553
15247	LIG3	0.036498	17	34980498	35008448	185	41	117241	1.7929
15248	RFFL	0.50961	17	35009112	35089329	411	59	117241	-0.024093
15249	RAD51D	0.090733	17	35099792	35119869	163	27	117241	1.3363
15250	FNDC8	0.028646	17	35121612	35130732	162	22	117241	1.9011
15251	NLE1	0.038687	17	35131322	35142315	199	22	117241	1.7661
15252	UNC45B	0.12936	17	35147798	35189345	388	45	117241	1.1294
15253	SLC35G3	0.25867	17	35192520	35194393	150	33	117241	0.64746
15254	LOC105371932	0.8863	17	35241324	35244151	135	28	117241	-1.2071
15255	SLFN5	0.9917	17	35243067	35267749	227	47	117241	-2.3956
15256	SLFN11	0.9513	17	35350305	35373853	105	17	117241	-1.6576
15257	LOC105371933	0.89408	17	35372833	35374437	56	9	117241	-1.2485
15258	SLFN12	0.75306	17	35409650	35433229	123	37	117241	-0.68415
15259	SLFN13	0.33763	17	35435096	35449008	94	33	117241	0.41895
15260	SLFN12L	0.44547	17	35474923	35491208	88	23	117241	0.13712
15261	SLFN14	0.15989	17	35545734	35560836	89	25	117241	0.99492
15262	PEX12	0.089539	17	35574795	35578637	73	23	117241	1.3436
15263	AP2B1	0.066536	17	35586899	35726417	431	39	117241	1.5021
15264	RASL10B	0.21647	17	35731660	35743525	95	39	117241	0.78416
15265	GAS2L2	0.53698	17	35744511	35753745	109	36	117241	-0.092817
15266	MMP28	0.55267	17	35756249	35795707	229	35	117241	-0.13241
15267	C17orf50	0.56036	17	35760593	35765079	98	24	117241	-0.15187
15268	TAF15	0.58478	17	35809455	35847242	217	37	117241	-0.21413
15269	HEATR9	0.87102	17	35854946	35868891	121	26	117241	-1.1312
15270	CCL5	0.75734	17	35871491	35880373	90	25	117241	-0.69779
15271	RDM1	0.42419	17	35918080	35930811	74	30	117241	0.19118
15272	LYZL6	0.20531	17	35934518	35943710	73	28	117241	0.82281
15273	CCL16	0.37196	17	35976493	35982889	80	26	117241	0.32667
15274	CCL14	0.47766	17	35983656	35986728	68	23	117241	0.05602
15275	CCL15	0.63516	17	35997582	36002038	73	24	117241	-0.34556
15276	CCL23	0.47653	17	36013056	36017975	62	27	117241	0.058877
15277	CCL18	0.40226	17	36064272	36071481	114	35	117241	0.2475
15278	CCL3	0.47304	17	36088256	36090160	84	35	117241	0.067642
15279	CCL4	0.81617	17	36103827	36105621	86	23	117241	-0.90088
15280	TBC1D3B	0.63742	17	36165681	36176624	201	32	117241	-0.35158
15281	CCL3L3	0.60907	17	36194869	36196748	89	22	117241	-0.2769
15282	CCL4L2	0.81333	17	36211063	36212878	78	13	117241	-0.89025
15283	LOC102724862	0.89651	17	36253639	36264603	43	7	117241	-1.2619
15284	LOC101060321	0.013899	17	36322242	36334759	1	1	117241	2.2001
15285	TBC1D3H	0.063798	17	36377475	36388441	17	9	117241	1.5237
15286	TBC1D3F	0.3843	17	36428612	36439523	78	10	117241	0.2942
15287	TBC1D3J	0.32771	17	36449777	36456035	60	8	117241	0.44624
15288	ZNHIT3	0.34569	17	36486627	36499310	103	30	117241	0.39698
15289	MYO19	0.33353	17	36495755	36535457	177	30	117241	0.43018
15290	PIGW	0.34958	17	36535002	36539368	74	15	117241	0.38645
15291	GGNBP2	0.20697	17	36544888	36589848	244	44	117241	0.81699
15292	DHRS11	0.053018	17	36591786	36600804	138	25	117241	1.6163
15293	MRM1	0.0184	17	36601581	36634698	260	36	117241	2.088
15294	LOC102723456	5.8352e-05	17	36861674	36863150	44	24	117241	3.8529
15295	LHX1	9.2123e-08	17	36937475	36944615	89	27	117241	5.2146
15296	AATF	2.4149e-05	17	36948875	37056871	523	61	117241	4.0637
15297	ACACA	0.03141	17	37084992	37406822	1161	101	117241	1.8605
15298	C17orf78	0.16107	17	37375935	37392708	90	23	117241	0.99007
15299	TADA2A	0.35563	17	37406877	37477481	205	14	117241	0.37017
15300	DUSP14	0.35565	17	37488561	37513501	110	11	117241	0.3701
15301	SYNRG	0.35989	17	37514797	37609496	299	18	117241	0.35876
15302	DDX52	0.35911	17	37609739	37643464	173	21	117241	0.36083
15303	HNF1B	0.26416	17	37686431	37745078	212	30	117241	0.63059
15304	TBC1D3K	0.90669	17	37923805	37935371	77	9	117241	-1.3207
15305	TBC1D3L	0.74566	17	37978155	37989062	98	8	117241	-0.6609
15306	LOC101060389	0.73648	17	38004033	38014908	101	10	117241	-0.63252
15307	TBC1D3C	0.45401	17	38057693	38068634	125	18	117241	0.11555
15308	LOC101929950	0.0047969	17	38078236	38118280	287	26	117241	2.5901
15309	LOC102723859	0.0030342	17	38119293	38138868	202	26	117241	2.7441
15310	TBC1D3	0.028488	17	38181476	38192555	105	19	117241	1.9035
15311	MRPL45	0.083695	17	38297023	38323218	122	23	117241	1.3806
15312	GPR179	0.010571	17	38325610	38343810	87	20	117241	2.3054
15313	SOCS7	0.0055192	17	38352124	38405593	231	37	117241	2.5415
15314	ARHGAP23	0.05722	17	38419286	38512392	272	27	117241	1.5785
15315	SRCIN1	0.00042439	17	38530024	38605930	312	32	117241	3.3364
15316	C17orf96	0.60271	17	38671703	38674934	101	20	117241	-0.26036
15317	MLLT6	0.13198	17	38705620	38729803	132	42	117241	1.1171
15318	CISD3	0.24456	17	38730257	38735605	75	21	117241	0.6917
15319	PCGF2	0.60352	17	38733897	38749817	104	27	117241	-0.26247
15320	PSMB3	0.76515	17	38752713	38764231	106	29	117241	-0.72296
15321	PIP4K2B	0.63635	17	38765689	38799965	173	36	117241	-0.34873
15322	CWC25	0.73971	17	38800434	38825350	143	23	117241	-0.64247
